Postotak popunjenosti stranice,Razina stranice prikaza,Vrijeme reakcije operatera
43,10,75.47360382997502
50,8,58.119102919001435
45,3,30.673386466095533
67,9,64.1583553289671
57,2,26.84550217734533
77,1,12.496213151544028
63,6,42.78835689993745
45,4,31.906252391464868
64,3,21.613125759405115
51,1,10.69983349983152
43,4,30.134569723896163
42,6,39.403775205921946
58,3,28.910625151420696
60,9,64.92814372299682
60,0,18.5
57,7,44.10008045696547
41,6,37.56867794454608
71,10,79.1258305187844
57,8,63.24890098190251
50,8,65.68701164572607
54,6,56.46165736253594
54,9,74.7448498617298
48,6,45.597163513264206
52,7,58.51998851576457
53,2,21.57574428547237
52,6,40.76248114323623
37,5,39.77926278477422
61,8,63.122801965936056
61,0,17.0
49,5,28.859567178182434
63,10,73.65628176197191
49,9,73.56475452213826
59,8,62.17666562279905
65,10,78.58356000570376
66,1,23.656147081071396
55,2,14.679508149446356
59,2,16.687596021000033
41,8,51.5973713986937
38,7,58.86942757722458
51,4,35.891723461455946
50,8,50.51354262271337
57,5,45.666081435781805
61,10,74.6582462958829
73,9,75.291228890424
52,6,52.731936677013664
52,6,47.37085588262086
32,7,50.06469887420333
61,8,65.97528765054147
54,7,57.1986394503752
54,9,66.75426922625687
63,8,67.19124543436789
50,3,34.21069365814143
56,6,37.984944018606804
58,4,37.67890938178701
45,7,43.881754215099306
50,5,42.47945755548118
54,10,71.94181326055156
54,4,39.022617265580045
63,3,27.885707293865828
31,4,27.666211122032628
47,4,30.62840241897124
52,2,16.39659113373888
50,2,15.19983349983152
66,9,58.90241350754687
67,1,22.264277879331722
57,6,41.190568601330924
29,6,47.65849400177931
29,0,14.0
44,6,34.78933221476956
61,9,69.08063049943101
54,4,41.233073183216554
60,1,13.848468629040038
56,9,52.944942631725496
61,4,41.349841637916505
54,3,29.679093388942164
45,9,62.25796706639733
45,0,18.5
57,1,7.345502177345329
47,9,54.4118096032653
34,9,69.92858041834913
47,4,37.423532268129456
57,2,17.197303909353188
67,6,50.988881079004116
59,10,70.0791404017751
53,3,31.851365978648122
48,4,30.809297129920516
40,2,16.941032651859576
40,0,8.0
59,10,63.268596005251595
55,1,21.979674649614836
50,4,30.08482082964852
42,9,64.1356099584633
52,9,69.75650854182807
43,1,18.15449782265467
52,9,62.0963707245638
41,2,23.413732000500147
64,4,29.62061370140492
59,7,51.96404870015122
37,2,20.21332013565953
59,9,63.057026103646756
39,9,72.18346093519222
61,4,40.5212138713361
61,0,11.0
50,4,23.88674486124677
65,5,31.41471332252588
59,8,58.563558140025435
55,9,72.67264743607555
57,4,40.61795127643072
49,5,35.47840672793093
46,3,22.266489955567074
51,10,75.99365345977267
67,1,23.764277879331722
60,3,22.305519989375114
53,6,49.955498352627075
43,8,49.84514847946062
55,1,18.979674649614836
42,9,55.78384860058937
50,1,19.5
61,5,40.12316618863643
59,8,59.101143716243584
59,0,17.0
48,1,5.601328021500177
54,1,8.289501280899616
56,9,59.867644607812196
57,3,36.513496294358376
45,6,45.70463107741423
40,2,21.43821123530043
43,1,7.654497822654671
48,7,44.226533635602024
54,4,39.71752661128031
55,1,12.979674649614836
52,4,27.244174155845155
47,5,36.4973896538748
40,1,11.651531370959962
46,5,33.712596723234505
56,6,38.808082313144915
37,4,35.626250544510484
37,0,11.0
46,3,19.128966546621108
43,5,34.92349391372731
52,2,17.358076168950674
62,7,44.19881963245713
51,6,50.08896007068403
38,7,50.00736821592142
37,2,18.867817958314202
44,6,33.84697847690274
38,4,32.16364858410114
60,4,35.477106961878675
48,1,11.601328021500176
48,0,6.5
66,6,44.76580349190679
59,8,59.9113008991811
47,7,51.176785445115854
49,1,16.30016650016848
49,0,6.5
49,1,5.80016650016848
53,5,31.058126412405198
45,7,47.88228061525321
62,8,62.619852019518554
71,6,50.467927906456254
50,4,35.109463630088996
44,3,21.38495289965342
37,1,8.213320135659531
51,3,18.5047398676277
47,6,40.52237319673609
49,6,49.734180489035644
50,3,28.165250449806365
62,8,60.514178053147305
54,10,78.59676832249505
40,3,33.293455202009284
47,1,9.904459865506729
77,1,10.996213151544028
47,4,27.385100876253546
57,5,37.893660397691015
57,0,12.5
52,10,64.38147158235284
47,2,27.749962042852058
38,4,25.94803195697559
56,1,13.165250449806363
68,4,23.59199825228364
68,0,11.0
48,10,66.18368567963282
60,5,56.3753510553578
42,2,17.000529501364262
65,9,61.52639164831777
68,2,28.3651914807961
68,0,8.0
55,5,35.51318957748214
43,9,63.58497081649862
51,5,48.584603997796314
36,4,32.91505001195258
50,8,54.180190121863745
47,6,44.360897604262874
39,7,53.22611098578824
47,3,24.828278720266646
47,0,9.5
34,8,48.78296363127919
44,6,51.48454426070662
46,7,42.244969534661706
68,4,42.526400991750165
58,7,51.587749899634446
38,8,62.241019569730554
38,9,71.47383724219755
41,8,65.72652460256535
41,0,17.0
68,1,8.8651914807961
53,3,17.159593684944475
62,2,18.848031767823663
49,9,69.69076326851547
48,3,32.86211860579981
64,1,12.917471108468654
45,9,55.22516579278872
45,0,18.5
46,2,9.690702870079484
63,5,35.480641010746815
47,4,36.99883483528722
54,10,84.30121772928067
52,5,43.480204150979105
48,1,13.101328021500176
59,10,68.39291388171772
53,9,72.8847705662252
49,1,19.30016650016848
60,5,34.993700445337474
50,7,53.03775639082149
52,5,44.53085402018563
52,9,66.9543092433269
54,7,61.439915558772384
44,1,15.334749550193637
58,3,22.51697443246175
47,7,45.427751667586605
57,6,44.88443628520645
60,5,36.63624179576249
56,1,14.665250449806363
43,10,52.93110405183408
45,5,42.66490153186358
49,4,35.98291220702093
46,7,52.96733508787411
49,6,47.836596611352505
54,7,56.52455300875019
54,0,15.5
64,2,16.565669376460797
55,1,9.979674649614836
55,0,6.5
58,5,33.630967585172044
45,10,67.13236632818935
45,8,68.5277772333309
49,4,34.0589576881614
46,10,61.52896062071104
48,4,39.12691175752798
28,4,31.7743454596045
50,4,32.51075262715169
53,5,35.23769294715824
53,0,12.5
45,7,45.884754262680914
49,7,49.663593694909686
59,1,18.187596021000033
59,5,35.23328115006177
41,2,18.601905259899585
60,5,40.80486961816275
45,9,64.41479771621181
37,5,39.92630878280961
59,1,15.187596021000031
55,10,61.99428183993278
49,10,81.04316915345362
41,9,67.80108300577925
49,6,51.429690439940885
47,2,23.450836489329788
45,7,47.009805166251866
62,3,28.599896139120585
61,4,34.94817045305519
36,6,42.31864184124863
61,1,17.00208084476094
38,9,57.31900331555596
38,1,17.351801732007857
55,6,41.46143014399061
47,8,61.46811310116109
58,7,55.291207236663105
55,8,53.50086530980902
55,0,17.0
39,2,9.599247176739237
66,8,56.705746122727675
55,9,79.84296699785176
55,0,18.5
49,1,5.80016650016848
49,0,6.5
49,0,5.0
40,9,54.68454255740671
47,10,82.26283254672236
58,7,56.73640628618437
28,10,75.95267575848725
37,2,25.111992114159357
42,4,24.11808554517929
36,2,16.37203017243096
43,4,26.855865891801308
78,5,43.63716830649874
40,6,42.09893880820487
55,3,29.670814379462033
45,9,58.68531285423739
53,2,28.38221999883374
50,10,66.94338278541966
41,7,56.26969824074397
49,3,29.685207915561367
39,7,41.005711514667134
58,2,22.5
43,9,59.43760245083176
32,5,37.62411603891797
52,3,23.399201479864086
55,7,51.803660022000514
44,2,21.930289684686908
44,0,8.0
59,10,70.91237263393539
48,2,26.005787887006907
49,5,34.31991954917416
64,6,46.6513165578188
47,4,37.469635619298614
54,5,38.41255978818287
66,8,58.53673790609884
32,7,49.21959602654548
53,2,23.691080268986546
62,9,62.877483673517574
62,0,18.5
50,8,47.40128683551966
65,2,29.30487368888087
74,2,19.680120605393952
62,4,31.35121229624672
52,3,28.337478833210678
61,4,29.209613112166615
58,7,47.417027006210134
58,0,15.5
39,6,33.66102861341872
39,0,14.0
77,5,37.47436158074253
48,5,40.69560623780755
55,3,25.880590806274398
51,5,33.60973057786427
72,9,66.46534243518263
48,3,34.30871989152111
53,7,50.96205634909519
63,5,39.84310796202354
44,8,53.083121620823114
48,8,62.46734193614933
54,7,62.68511591079761
65,10,71.83917652797703
52,6,54.29787456477189
48,3,31.15411552329631
60,3,27.661917346838546
45,2,14.540650700770327
40,4,23.73275566897357
67,8,63.83246136680043
44,6,45.71389850066862
50,8,52.75856840495355
51,2,21.91315363549105
53,10,64.34835544145493
53,0,20.0
51,4,26.90780260825186
46,10,69.10609147406318
35,2,25.439078840065687
35,0,8.0
38,8,48.18653214451419
38,0,17.0
41,10,64.78714467257903
36,3,35.663720510629645
58,7,41.00373074648144
56,8,66.0808010824709
53,1,18.595540134493273
48,10,60.519816700134854
59,3,35.08726302066307
53,8,59.08998376201843
47,9,65.98254693554108
45,5,40.51994684455885
50,9,62.53294675089625
52,9,75.38622796799564
39,3,31.45267088594504
60,3,25.49413730655385
60,0,9.5
75,8,55.61243646025212
47,9,66.41463352788182
47,0,18.5
45,7,47.41041989038787
45,6,52.481892429888596
71,5,41.73602946600115
57,7,56.65044660194732
54,9,65.00366190316515
52,1,19.898671978499824
37,3,21.557063237730958
52,3,23.240765822154525
63,8,57.3937601119499
38,2,21.453129753508037
38,0,8.0
64,9,63.33508122084264
52,7,59.436727889634625
49,6,50.245216210348
46,1,14.210498719100384
56,7,46.58973860880105
65,7,54.54954806384927
61,4,41.29323138407728
54,3,24.912625981980113
54,0,9.5
57,2,14.135003458244945
66,1,11.656147081071396
57,7,43.48465835644701
48,6,47.252869052439166
41,10,68.23863867183354
45,6,43.15143286304763
43,8,53.57054461748528
42,4,32.11797912187771
46,2,14.793027610631729
51,10,72.41602109746836
70,6,58.971122397009495
47,8,62.31561358560422
55,4,40.166535843209346
52,10,66.81962422703533
52,9,76.04419474493392
63,5,47.54159809521493
67,6,43.95078830897542
49,1,14.80016650016848
60,7,51.2936018424723
53,9,72.47059443834443
48,6,49.85756450129505
59,4,32.40122170067259
47,8,59.79011502630847
43,4,39.310555549928715
56,9,57.86646493169505
53,2,24.247071505453235
50,7,44.418179290439625
43,1,15.15449782265467
45,5,33.31190747604572
56,10,70.38423349573799
71,7,62.942106030613196
54,9,66.43118580550941
47,10,82.63782849074981
55,2,27.19017336871522
56,4,27.540121199406066
52,10,73.78956843819581
49,7,57.580007649951796
36,4,31.16570217889587
48,8,56.41230777277279
65,5,43.7296366924669
47,5,39.6545852305375
71,7,57.92115812095195
62,8,64.52481004316486
58,4,34.194836116194395
43,7,52.01566475848766
65,5,47.21513108262048
58,8,57.89112015739576
60,7,52.4443795782843
45,7,56.37629837891451
62,2,25.243738402485416
71,6,44.84711526296946
71,0,14.0
46,4,20.68607230314577
50,4,28.644576181478413
47,4,32.74069101571528
52,7,47.92694581388342
52,0,15.5
47,7,46.56686546664072
56,2,27.058385009636417
46,10,59.34223534889608
45,3,33.38540930002304
52,1,10.898671978499824
47,1,6.904459865506729
48,5,25.61051164075413
55,7,54.004317472977604
55,9,66.66249876764735
55,1,20.479674649614836
47,6,41.09065264408225
39,3,23.27828980638664
49,10,69.32010275528819
49,0,20.0
55,3,21.226815257154698
60,8,59.67617207880603
42,1,16.480204150979098
61,3,23.637084303005885
53,5,39.88067732853751
38,4,27.345700172093842
73,6,46.69989595132751
38,8,48.971714194444154
66,6,50.72070908945443
52,6,43.75870195924439
71,8,59.829474418577405
39,7,52.63588412815879
83,9,67.00772825421954
60,6,44.70195441806787
60,0,14.0
55,1,6.979674649614837
48,6,39.766792548034886
48,0,14.0
28,4,20.622088243882253
58,1,13.5197958490209
45,5,29.92966254815385
50,5,40.3528464708064
35,1,10.95940419045085
49,9,53.34026189038924
53,2,25.115865484878434
33,6,41.65545718292024
48,4,28.425385091407882
46,8,57.54690191281761
52,10,78.88023836615798
49,6,53.25383539481809
58,4,40.74374267085092
67,10,67.84871466268596
67,7,66.750980191487
79,10,80.29194959194932
45,7,67.116821983428
44,6,40.65918222659532
49,4,31.87914895047499
48,3,23.07898245030651
70,1,13.546376623823058
55,3,16.896953091339817
52,6,41.446830198845504
52,1,15.398671978499824
66,9,54.173685064833535
55,9,67.99442270811139
54,5,42.976861388032255
34,8,57.702872224115715
46,3,30.58884534721504
35,10,61.934567509362665
54,9,74.76084247623699
47,4,36.99213791024713
42,2,19.607429581414195
69,8,56.280358950704375
50,7,59.81925430571425
50,8,62.31033996699979
46,6,45.3331488100378
45,9,64.97837445639382
35,1,16.95940419045085
52,6,43.43637043844089
46,7,49.47821401017616
51,4,37.79486196666917
51,0,11.0
60,8,48.74987859274242
53,5,39.99791915523906
43,8,53.55998863385842
53,9,70.6890748369753
53,0,18.5
51,2,11.801161521331696
57,6,39.77520361512113
59,8,59.96606434370275
53,6,48.97336785391016
57,7,58.0005693313774
55,7,53.95473640474353
51,6,50.96735593457673
40,4,30.35715275779839
52,1,12.398671978499824
40,8,43.95260548440883
40,0,17.0
57,9,58.31931936433041
74,3,39.04531208619005
69,6,40.66892058854777
46,5,33.055161561571495
45,6,42.00282143531219
56,3,31.178969528652765
53,6,44.501193423592234
27,10,62.59498531802647
44,6,53.27302061919054
38,3,25.032053459546823
54,10,65.57007761257626
54,0,20.0
47,10,61.893233647706936
50,3,34.563922428306185
64,7,50.833968613314525
56,10,74.89414511076001
67,9,69.66847062337291
19,6,48.94676014400909
44,10,73.61276434208041
47,4,41.12530740259484
58,5,40.827273006994965
45,5,36.23572633080563
41,9,55.24127656974421
54,10,68.17479925188465
73,8,63.7207244466819
42,9,68.00799243679623
56,10,67.07784902656093
66,3,37.20148275824825
36,5,34.765385044903674
38,4,32.514751589839406
76,8,59.94742520445409
59,5,44.184985674874824
50,9,63.64997858136846
57,8,60.17174823431999
45,10,78.87671193827434
47,4,39.384134515121566
48,7,49.71259779566933
52,9,67.54475559550305
45,4,36.72882396016977
55,7,55.87468633225254
63,2,24.191139729847198
47,1,8.404459865506729
55,4,25.10429336533825
47,7,43.22432011832401
39,5,39.277760305022376
39,4,30.65678264250007
61,10,67.36990016387871
58,9,72.90119761377731
55,2,27.825176826960167
60,6,44.145737375125194
50,7,56.940404921466694
52,5,43.699091801423634
69,10,76.57784607736727
50,7,58.75151643029527
59,7,56.933445332757444
55,2,21.959878800593938
57,6,38.74394494935631
49,3,25.810831719437346
36,5,34.179035387156596
48,7,53.991413138379315
45,4,34.4749982253307
51,3,28.99064566073357
63,2,17.997178583440853
52,3,24.19025410416038
47,7,50.13305377957356
56,7,48.41618437092217
37,8,57.601326894890484
28,1,14.798003912957482
53,3,19.51453746337826
55,4,35.95753741665354
41,5,33.38814826447234
69,1,16.45913220509602
51,8,49.11482170105953
51,6,45.269476225389866
53,8,60.697241884100244
55,6,54.39118120788393
56,10,69.74009437811091
59,9,79.03944191504613
41,2,24.40794411349324
42,3,22.607429581414195
43,6,41.549391284847914
54,5,45.14413507358506
46,5,37.25061991850645
46,0,12.5
71,3,19.981556752921286
45,7,46.622715713170585
45,0,15.5
68,8,52.24057276507269
55,7,54.77797487485702
37,7,58.240224223792865
37,0,15.5
49,7,48.98352597755828
71,9,67.59736845593369
55,5,47.876820407698325
57,10,75.2615719229685
57,0,20.0
38,2,8.332005882986959
49,4,32.32733941417116
62,1,14.148198267992143
62,0,6.5
56,10,72.50222382865243
50,7,59.43434863241701
55,1,17.479674649614836
47,9,61.331128331761754
61,6,51.2960259164357
58,5,47.10840038191725
39,3,21.188622025318544
52,8,55.665566857641366
78,7,57.28615415789032
50,2,22.898671978499824
37,4,28.433424094655038
54,6,43.163628452406705
54,0,14.0
43,3,17.80016650016848
67,3,30.569151568212593
52,2,15.21107595749979
54,9,61.94913083571794
43,2,24.553169801154496
42,2,14.269705431878716
64,4,29.764277879331722
64,0,11.0
45,7,49.13506701892773
45,3,30.850422440833928
48,1,10.101328021500176
48,5,29.462780394327766
60,3,25.82188785423788
45,10,72.33129033523187
47,4,35.09101114770822
50,1,12.0
58,4,22.86958337493834
64,2,23.46384773229171
73,9,68.34963082527469
54,6,49.91853803067252
54,0,14.0
58,4,27.055471395081447
50,3,26.135003458244945
44,2,14.936077571693815
51,2,14.801161521331696
33,7,45.462957746911435
33,0,15.5
61,6,39.67725362903412
55,3,28.558186266070468
48,10,63.654189948189
50,1,21.0
49,5,34.43930371258278
37,4,30.4485169651009
61,8,65.36130699352451
50,3,30.807678452031357
62,8,59.168121240619406
47,4,31.672841306633465
57,1,13.34550217734533
48,4,22.778836081832466
58,7,48.327834811930344
61,3,28.92307828296171
36,3,21.864252144621112
44,5,35.83422004882937
49,7,53.07513997766886
51,4,36.21962934885242
55,10,70.09028557849342
47,4,36.91315363549106
59,6,45.44547959571256
59,0,14.0
46,9,62.430630488846866
57,7,60.748522136707315
59,1,18.187596021000033
57,5,41.04870887234358
53,8,64.94708233237967
57,10,77.36816424849486
68,6,55.86727232555704
79,10,77.5049169660768
52,1,21.398671978499824
43,5,34.52174435950355
53,7,50.39309628853655
54,10,71.96427037678261
68,1,23.8651914807961
59,9,67.07787482744192
46,6,53.97866353754041
56,2,19.50910336873497
41,5,34.329396226417316
48,7,50.99224581465768
25,8,61.51230434769387
53,7,61.888978377115464
41,1,14.812403978999967
45,1,6.520325350385163
49,6,35.653381134579874
48,9,64.87250977852165
49,9,68.82454969042712
55,2,24.959878800593938
64,10,67.70272669355101
59,7,59.94947681077862
46,2,20.022902698100353
51,5,35.540595809549146
51,0,12.5
54,10,62.31688137204885
43,9,72.57671142356263
72,1,22.701996087042517
53,7,48.336811384908074
46,10,75.24754410353454
59,3,35.46743717078335
45,2,17.040121199406062
54,2,14.269705431878716
39,3,19.578921826354073
52,10,78.32538669519687
47,8,63.38595197013784
48,10,84.3900002008264
53,7,62.339906554874574
52,5,40.74134306055393
45,9,65.08268025950147
52,7,61.763763457995154
44,9,71.73832134457612
44,0,18.5
44,0,5.0
40,3,14.132732240991132
52,9,60.075790073028955
69,4,38.749162987359895
61,6,47.63395734243371
46,6,49.912476147323865
55,3,27.014257699639995
65,10,70.37866177290931
54,2,28.769175930514454
43,5,28.38221034030338
48,6,43.111249662676435
34,3,27.865729612710446
43,10,67.19930900865366
43,0,20.0
70,1,9.046376623823058
49,3,16.26706830182312
56,3,25.030334399444246
44,5,35.35354868016247
53,10,68.97409991295034
74,1,24.33461842804862
40,10,63.020588631956606
68,1,23.8651914807961
44,3,19.317697368379417
44,0,9.5
60,2,15.996666897032181
51,2,15.19983349983152
43,5,33.01570751595375
30,4,27.551984927229363
44,10,71.40388901233646
48,4,42.894451388913524
62,3,25.41790369987086
66,8,60.95452513381531
66,0,17.0
44,4,25.80434204975475
44,0,11.0
44,0,5.0
44,0,5.0
66,9,61.660057050483914
62,4,38.48294781818578
50,4,33.42368341314815
49,4,30.589667781068094
50,7,40.2229487956214
53,6,48.32549104031636
58,2,22.519795849020902
47,4,32.09370514492349
61,1,14.002080844760942
62,5,38.66067606785644
64,4,31.98533664334272
54,1,12.789501280899616
55,4,23.086540089784787
55,4,38.02802625729918
55,0,11.0
48,8,54.74837135809992
50,3,31.121123870521078
57,7,51.346122995487185
56,9,71.44532521547129
52,4,40.14581258603968
75,3,24.727776578865473
41,4,31.328143278654874
48,7,46.587519067577574
51,4,31.39957959178021
54,2,18.390829302399794
54,3,20.21428649679151
36,8,56.41672671133471
56,6,47.9719629616827
66,8,52.56246206784235
53,2,27.25168721556467
60,1,10.848468629040038
50,3,17.780370651147578
50,0,9.5
79,7,48.632791666185526
57,3,31.295298827885546
50,1,10.5
